ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-6790901,rRNA modification in the nucleus and cytosol,13/961,61/11230,0.213114754098361,2.49040446256461,3.57050850668437,0.0016586123286007,0.0320443901885656,0.0286561652843153,FBL/RPS2/PNO1/IMP3/PDCD11/RPS14/WDR36/DCAF13/IMP4/UTP15/DDX49/NOL11/BUD23,13
R-HSA-202433,Generation of second messenger molecules,9/961,34/11230,0.264705882352941,3.09328518087776,3.73942278870473,0.00174819885442631,0.033330791316628,0.0298065483351633,CD101/ZAP70/LCK/GRAP2/LCP2/CD3G/ITK/CD4/VASP,9
R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,17/961,92/11230,0.184782608695652,2.15932226394607,3.41556567928929,0.00186214565723689,0.0350421955498215,0.0313369966378484,H3C4/H2AC4/H3C6/TCF7/H3C10/H3C12/H2BC15/H3C2/H2AC6/H3-4/H2BC3/H2AC8/H4C5/H3C7/RUNX3/H2AJ/H2BC8,17
R-HSA-211000,Gene Silencing by RNA,19/961,108/11230,0.175925925925926,2.05582533626238,3.37272296367529,0.00188865068853715,0.0350853185601324,0.0313755600214471,H3C4/H2AC4/H3C6/HENMT1/POLR2G/POLR2L/H3C10/H3C12/H2BC15/H3C2/H2AC6/TARBP2/TNRC6C/H2BC3/H2AC8/H4C5/H3C7/H2AJ/H2BC8,19
R-HSA-5250941,Negative epigenetic regulation of rRNA expression,19/961,109/11230,0.174311926605505,2.03696455336089,3.32792398326839,0.00210864873038715,0.0379370769880837,0.0339257867657049,H3C4/H2AC4/H3C6/POLR1F/POLR2L/POLR1H/H3C10/POLR1C/H3C12/H2BC15/H3C2/H2AC6/H2BC3/H2AC8/CCNH/H4C5/H3C7/H2AJ/H2BC8,19
R-HSA-9821002,Chromatin modifications during the maternal to zygotic transition (MZT),14/961,70/11230,0.2,2.33714880332987,3.43292899294949,0.00212070616703574,0.0379370769880837,0.0339257867657049,H3C4/H2AC4/H3C6/H3C10/H3C12/H2BC15/H3C2/H2AC6/H2BC3/H2AC8/H4C5/H3C7/H2AJ/H2BC8,14
R-HSA-9843970,Regulation of endogenous retroelements by the Human Silencing Hub (HUSH) complex,14/961,70/11230,0.2,2.33714880332987,3.43292899294949,0.00212070616703574,0.0379370769880837,0.0339257867657049,H3C4/H2AC4/H3C6/H3C10/H3C12/H2BC15/H3C2/H2AC6/H2BC3/H2AC8/H4C5/H3C7/H2AJ/H2BC8,14
R-HSA-159230,Transport of the SLBP Dependant Mature mRNA,9/961,35/11230,0.257142857142857,3.00490560428125,3.63399278621852,0.00217767241471695,0.0382951100531946,0.0342459630783354,SLBP/SEC13/RAE1/NUP98/NUP35/NUP54/NUP37/ALYREF/NUP160,9
R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,40/961,294/11230,0.136054421768708,1.58989714512236,3.13537049102913,0.00219357773251563,0.0382951100531946,0.0342459630783354,CLP1/RNF113A/NXT1/SLBP/SNRPF/SNRPC/POLR2G/SNRPD2/POLR2L/SNRNP40/HNRNPF/LSM7/EIF4A3/SDE2/SNRPB/SNRNP25/SNIP1/PPIH/PPIL1/SRSF3/SEC13/LSM4/MAGOH/SNRPD1/RAE1/SRSF10/UBA52/NUP98/UBL5/EFTUD2/FAM32A/DDX39A/NUP35/PPP1CB/NUP54/NUP37/LENG1/TRA2B/ALYREF/NUP160,40
R-HSA-8936459,RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function,17/961,94/11230,0.180851063829787,2.1133792370536,3.31596999068105,0.00236614750756405,0.0408160445054798,0.0365003456367336,H3C4/H2AC4/H3C6/H3C10/H3C12/H2BC15/H3C2/H2AC6/TNRC6C/GP1BA/H2BC3/H2AC8/H4C5/GATA1/H3C7/H2AJ/H2BC8,17
