logFC,AveExpr,t,P.Value,adj.P.Val,B,feature,dir
0.00206923744373002,7.65256352788893,9.63124207213921,1.36120621193221e-21,2.68728452162101e-19,34.8017309720073,NCKAP1,up
-0.00197117392169495,9.7116824475149,-9.59685551223304,1.87922025769341e-21,3.65105650066148e-19,34.4825013555643,CD79A,down
0.00224874722279267,10.8197182595155,9.51972146041507,3.85904225629057e-21,7.38041831515572e-19,33.7702901652687,CLSTN1,up
0.00172856463349139,7.14098513198355,9.50676091368948,4.3527392580052e-21,8.19654284892057e-19,33.6511454145817,NIPAL2,up
0.00205660343281274,8.01270450356737,9.50310260095471,4.50306918805287e-21,8.35114649420714e-19,33.617542361214,SERPINI1,up
0.00211204802945554,8.59566893410018,9.45726597647986,6.88381206637079e-21,1.23908617194674e-18,33.197536829272,MYO5A,up
0.00191441712598986,7.39996154017072,9.45780362575966,6.8497022328448e-21,1.23908617194674e-18,33.2024523870389,PTGR1,up
0.00182096745599863,8.22171842984136,9.42140219235655,9.58251757656298e-21,1.69985529184248e-18,32.870234250976,TP53BP1,up
0.0017558075156871,7.41535622696463,9.40962423324742,1.06794061371591e-20,1.86737044455468e-18,32.762998531765,HLF,up
0.00153822328658826,7.04283879857787,9.40278980246916,1.13719376066431e-20,1.93322939312932e-18,32.7008299508501,PPP1R9B,up
0.00210190202383334,8.0389632229293,9.40351118824615,1.12967910000615e-20,1.93322939312932e-18,32.707389959874,EPB41L2,up
0.0017723765888883,7.26860456311422,9.359507020691,1.69132354725969e-20,2.83586304362446e-18,32.3080926446844,PPP4R4,up
0.00187915545909933,7.3847902642218,9.35487881438485,1.76448334574132e-20,2.9185508313343e-18,32.266197589484,ELAPOR1,up
0.00232280843373877,7.81766565764766,9.33619058978137,2.09311736839387e-20,3.39524168263259e-18,32.0972265305251,KIF5A,up
0.00184733900723458,7.05505233125129,9.33540647716191,2.10815660032742e-20,3.39524168263259e-18,32.0901438148502,ANKRD18A,up
0.00168023028042148,6.99455572120902,9.31907034144741,2.44696229856951e-20,3.88971669279102e-18,31.9427095497966,LONRF3,up
0.00241186702838446,8.628916494343,9.31286741650901,2.58926443069184e-20,4.06315341431643e-18,31.8867911214732,TMOD2,up
0.00196284318642956,7.86961516878539,9.27525856639963,3.64502277283744e-20,5.64747832145953e-18,31.548498348823,PGAP1,up
0.00163452814833187,7.61664839174075,9.26185201667341,4.11635034581243e-20,6.29801602909302e-18,31.428215513296,GPHN,up
0.00232139714960219,7.93323515068286,9.24394188763866,4.84123745566086e-20,7.31564771077641e-18,31.2677807445816,ANK3,up
0.00228018280616111,6.91496105349503,9.20868931810234,6.65652764909693e-20,9.93608517377395e-18,30.9528453223571,IL2RA,up
0.00247813552190166,9.40316363301354,9.20416643239054,6.93354758653843e-20,1.02248942721964e-17,30.9125207971178,RUFY3,up
0.00173277084241989,7.48868340460772,9.15917929007597,1.03909165532625e-19,1.5141049834754e-17,30.5124404882586,TRPC1,up
-0.00209262356120383,7.32282515279309,-9.15540753298473,1.07485229593063e-19,1.5477873061401e-17,30.4789808605558,SULT1B1,down
0.00175018336937524,8.47845746842761,9.11500024411355,1.54322798040734e-19,2.19640819537045e-17,30.1213340614596,MYO9A,up
0.00209443112854317,8.74044401118137,9.10785619916114,1.64488711226027e-19,2.31418600621445e-17,30.0582560260082,NAPB,up
0.00198618626924201,7.36582470336667,9.08748484030048,1.9725640083048e-19,2.74365721155122e-17,29.8786426154917,ARHGEF12,up
0.00247712873131942,6.74556888638814,9.08286092302185,2.05549436345104e-19,2.82688213580232e-17,29.8379262446881,MS4A1,up
0.0013991302405234,7.13594810633538,9.07700247465174,2.16553221223465e-19,2.94512380863912e-17,29.7863669937438,TBC1D8B,up
0.00186747442005413,7.49815631230041,9.05365750214598,2.66490604273731e-19,3.58444505089063e-17,29.5812215868479,ABCA3,up
0.00154538029893103,7.28204983385796,9.05175885141665,2.7102029617187e-19,3.60574828819966e-17,29.5645588660248,SLC16A4,up
0.00278049662404478,7.72435878853448,9.04650393310622,2.83957865769851e-19,3.7372519107774e-17,29.5184583494308,CAMK2N1,up
0.00316209401078729,7.69864310350322,9.03917484100865,3.03027286930866e-19,3.9458021191849e-17,29.4542034003512,PRICKLE1,up
0.0016789944148863,10.3967350792094,9.02274442639962,3.5049918925968e-19,4.51590534372471e-17,29.3103337459588,ATXN2,up
0.00237807215195852,7.87583083603181,8.99355758870698,4.53633049001438e-19,5.78382137476833e-17,29.055370892568,VSNL1,up
0.001167993219351,10.9581928617773,8.99220789298881,4.59067677102469e-19,5.79277151312806e-17,29.0435993301312,STAU1,up
0.0021927241869824,7.43732077933581,8.98108980188646,5.0635388698964e-19,6.30151325991902e-17,28.9466944419433,ZNF532,up
0.00189508115896239,7.60275659577858,8.97980499946723,5.12119450875608e-19,6.30151325991902e-17,28.9355034062628,DDAH1,up
