logFC,AveExpr,t,P.Value,adj.P.Val,B,feature,dir
0.00319987320183788,7.15513953750357,12.5673588091504,6.62824802719257e-35,4.26998715014932e-32,65.3230355109036,ADAM23,up
0.00249446546170494,7.22262500589983,12.3712446236826,6.49017699048067e-34,3.97198831817417e-31,63.0547529138845,SNX24,up
0.00458837620018556,8.21931771096411,12.3164990121369,1.22042140756059e-33,7.11331334692455e-31,62.4270090248257,CHN1,up
0.00249428144873287,10.9374642754218,12.2867977457466,1.71739871236916e-33,9.55498192699934e-31,62.0874366245539,HNRNPUL2,up
0.00241145164432989,6.95084813682863,12.2559328130408,2.44750846638766e-33,1.30250015776456e-30,61.7353057106494,LONRF3,up
0.00224959125693049,7.07603425280285,12.0670980341109,2.10314975261777e-32,1.07260637383506e-29,59.597530374643,NIPAL2,up
0.00266870857921894,7.38112219401113,11.9599675328095,7.03645398699126e-32,3.44504787203092e-29,58.3974537731079,SLC14A1,up
0.00305929317897957,7.80184089126144,11.9191482132708,1.11210815429512e-31,5.23546300329705e-29,57.9426308248885,TUBB4A,up
0.00215989356213687,6.9982035619223,11.892704384644,1.49493132122893e-31,6.77702198957116e-29,57.6487033127806,PPP1R9B,up
0.00247260368530664,7.70621528670304,11.8701069281055,1.92404599828748e-31,8.4108296496567e-29,57.3979771527071,SAMD12,up
0.00295820346382002,10.939893308146,11.6403090498326,2.44666300174764e-30,1.03266052211693e-27,54.8718337616461,CLSTN1,up
0.0019697064480288,7.16355643316585,11.5749750404217,5.00238092779768e-30,2.04097141854145e-27,54.1614786693148,TBC1D8B,up
0.00276466154072477,8.60917723469763,11.5664713933195,5.48900119064999e-30,2.16727014753406e-27,54.0692779980543,MYO5A,up
-0.00303298982684922,6.84816572060367,-11.5178252027435,9.32480824171977e-30,3.56673915245781e-27,53.5429704574272,CCR9,down
0.00316704532409408,8.56046952299074,11.4965760467621,1.17465033538057e-29,4.35688488032068e-27,53.3136824548897,NAP1L3,up
0.0029959029858354,7.41655579093155,11.4309934966738,2.38984111089106e-29,8.60342799920783e-27,52.6083539702745,ZNF532,up
0.00204493944203852,7.23220231897145,11.3191825814435,7.95704550478099e-29,2.78269248510055e-26,51.4140055840246,SEMA5A,up
0.00346035234554476,12.2676484107805,11.2901652692796,1.08541791606978e-28,3.69042091463724e-26,51.1057314210294,AHNAK,up
0.00320885801633622,8.11000094306494,11.1738337922036,3.74274975421865e-28,1.23814208085503e-25,49.8768397426991,CDC42BPB,up
