gsm,gse,Age,Sex,AgeBin
GSM1352106,GSE56045,61,,"[60,70)"
GSM1352107,GSE56045,55,,"[50,60)"
GSM1352108,GSE56045,53,,"[50,60)"
GSM1352109,GSE56045,52,,"[50,60)"
GSM1352110,GSE56045,58,,"[50,60)"
GSM1352111,GSE56045,77,,"[70,80)"
GSM1352112,GSE56045,50,,"[50,60)"
GSM1352113,GSE56045,59,,"[50,60)"
GSM1352114,GSE56045,48,,"[40,50)"
GSM1352115,GSE56045,58,,"[50,60)"
GSM1352116,GSE56045,45,,"[40,50)"
GSM1352117,GSE56045,45,,"[40,50)"
GSM1352118,GSE56045,54,,"[50,60)"
GSM1352119,GSE56045,65,,"[60,70)"
GSM1352120,GSE56045,47,,"[40,50)"
GSM1352121,GSE56045,58,,"[50,60)"
GSM1352122,GSE56045,46,,"[40,50)"
GSM1352123,GSE56045,51,,"[50,60)"
GSM1352124,GSE56045,48,,"[40,50)"
GSM1352125,GSE56045,50,,"[50,60)"
GSM1352126,GSE56045,64,,"[60,70)"
GSM1352127,GSE56045,56,,"[50,60)"
GSM1352128,GSE56045,47,,"[40,50)"
GSM1352129,GSE56045,53,,"[50,60)"
GSM1352130,GSE56045,46,,"[40,50)"
GSM1352131,GSE56045,54,,"[50,60)"
GSM1352132,GSE56045,55,,"[50,60)"
GSM1352133,GSE56045,68,,"[60,70)"
GSM1352134,GSE56045,63,,"[60,70)"
GSM1352135,GSE56045,53,,"[50,60)"
GSM1352136,GSE56045,81,,"[80,90)"
GSM1352137,GSE56045,71,,"[70,80)"
GSM1352138,GSE56045,63,,"[60,70)"
GSM1352139,GSE56045,47,,"[40,50)"
GSM1352140,GSE56045,79,,"[70,80)"
GSM1352141,GSE56045,55,,"[50,60)"
GSM1352142,GSE56045,53,,"[50,60)"
GSM1352143,GSE56045,62,,"[60,70)"
GSM1352144,GSE56045,67,,"[60,70)"
GSM1352145,GSE56045,49,,"[40,50)"
GSM1352146,GSE56045,64,,"[60,70)"
GSM1352147,GSE56045,57,,"[50,60)"
GSM1352148,GSE56045,47,,"[40,50)"
GSM1352149,GSE56045,72,,"[70,80)"
GSM1352150,GSE56045,48,,"[40,50)"
GSM1352151,GSE56045,50,,"[50,60)"
GSM1352152,GSE56045,62,,"[60,70)"
GSM1352153,GSE56045,68,,"[60,70)"
GSM1352154,GSE56045,68,,"[60,70)"
GSM1352155,GSE56045,48,,"[40,50)"
GSM1352156,GSE56045,53,,"[50,60)"
GSM1352157,GSE56045,56,,"[50,60)"
GSM1352158,GSE56045,57,,"[50,60)"
GSM1352159,GSE56045,67,,"[60,70)"
GSM1352160,GSE56045,59,,"[50,60)"
GSM1352161,GSE56045,47,,"[40,50)"
GSM1352162,GSE56045,62,,"[60,70)"
GSM1352163,GSE56045,62,,"[60,70)"
GSM1352164,GSE56045,50,,"[50,60)"
GSM1352165,GSE56045,65,,"[60,70)"
GSM1352166,GSE56045,62,,"[60,70)"
GSM1352167,GSE56045,66,,"[60,70)"
GSM1352168,GSE56045,67,,"[60,70)"
GSM1352169,GSE56045,45,,"[40,50)"
GSM1352170,GSE56045,81,,"[80,90)"
GSM1352171,GSE56045,45,,"[40,50)"
GSM1352172,GSE56045,64,,"[60,70)"
GSM1352173,GSE56045,73,,"[70,80)"
GSM1352174,GSE56045,47,,"[40,50)"
GSM1352175,GSE56045,49,,"[40,50)"
GSM1352176,GSE56045,54,,"[50,60)"
GSM1352177,GSE56045,56,,"[50,60)"
GSM1352178,GSE56045,75,,"[70,80)"
GSM1352179,GSE56045,49,,"[40,50)"
GSM1352180,GSE56045,47,,"[40,50)"
GSM1352181,GSE56045,64,,"[60,70)"
GSM1352182,GSE56045,58,,"[50,60)"
GSM1352183,GSE56045,58,,"[50,60)"
GSM1352184,GSE56045,50,,"[50,60)"
GSM1352185,GSE56045,69,,"[60,70)"
GSM1352186,GSE56045,71,,"[70,80)"
GSM1352187,GSE56045,45,,"[40,50)"
GSM1352188,GSE56045,48,,"[40,50)"
GSM1352189,GSE56045,50,,"[50,60)"
GSM1352190,GSE56045,66,,"[60,70)"
GSM1352191,GSE56045,62,,"[60,70)"
GSM1352192,GSE56045,61,,"[60,70)"
GSM1352193,GSE56045,57,,"[50,60)"
GSM1352194,GSE56045,54,,"[50,60)"
GSM1352195,GSE56045,66,,"[60,70)"
GSM1352196,GSE56045,65,,"[60,70)"
GSM1352197,GSE56045,51,,"[50,60)"
GSM1352198,GSE56045,68,,"[60,70)"
GSM1352199,GSE56045,74,,"[70,80)"
GSM1352200,GSE56045,78,,"[70,80)"
GSM1352201,GSE56045,50,,"[50,60)"
GSM1352202,GSE56045,76,,"[70,80)"
GSM1352203,GSE56045,55,,"[50,60)"
GSM1352204,GSE56045,62,,"[60,70)"
GSM1352205,GSE56045,56,,"[50,60)"
GSM1352206,GSE56045,62,,"[60,70)"
GSM1352207,GSE56045,76,,"[70,80)"
GSM1352208,GSE56045,74,,"[70,80)"
GSM1352209,GSE56045,72,,"[70,80)"
GSM1352210,GSE56045,63,,"[60,70)"
GSM1352211,GSE56045,47,,"[40,50)"
GSM1352212,GSE56045,48,,"[40,50)"
GSM1352213,GSE56045,56,,"[50,60)"
GSM1352214,GSE56045,47,,"[40,50)"
GSM1352215,GSE56045,60,,"[60,70)"
GSM1352216,GSE56045,64,,"[60,70)"
GSM1352217,GSE56045,59,,"[50,60)"
GSM1352218,GSE56045,51,,"[50,60)"
GSM1352219,GSE56045,61,,"[60,70)"
GSM1352220,GSE56045,69,,"[60,70)"
GSM1352221,GSE56045,73,,"[70,80)"
GSM1352222,GSE56045,52,,"[50,60)"
GSM1352223,GSE56045,48,,"[40,50)"
GSM1352224,GSE56045,50,,"[50,60)"
GSM1352225,GSE56045,71,,"[70,80)"
GSM1352226,GSE56045,61,,"[60,70)"
GSM1352227,GSE56045,79,,"[70,80)"
GSM1352228,GSE56045,71,,"[70,80)"
GSM1352229,GSE56045,66,,"[60,70)"
GSM1352230,GSE56045,77,,"[70,80)"
GSM1352231,GSE56045,73,,"[70,80)"
GSM1352232,GSE56045,66,,"[60,70)"
GSM1352233,GSE56045,70,,"[70,80)"
GSM1352234,GSE56045,68,,"[60,70)"
GSM1352235,GSE56045,46,,"[40,50)"
GSM1352236,GSE56045,70,,"[70,80)"
GSM1352237,GSE56045,46,,"[40,50)"
GSM1352238,GSE56045,51,,"[50,60)"
GSM1352239,GSE56045,70,,"[70,80)"
GSM1352240,GSE56045,65,,"[60,70)"
GSM1352241,GSE56045,74,,"[70,80)"
GSM1352242,GSE56045,67,,"[60,70)"
GSM1352243,GSE56045,72,,"[70,80)"
GSM1352244,GSE56045,51,,"[50,60)"
GSM1352245,GSE56045,69,,"[60,70)"
GSM1352246,GSE56045,64,,"[60,70)"
GSM1352247,GSE56045,46,,"[40,50)"
GSM1352248,GSE56045,66,,"[60,70)"
GSM1352249,GSE56045,52,,"[50,60)"
GSM1352250,GSE56045,56,,"[50,60)"
GSM1352251,GSE56045,70,,"[70,80)"
GSM1352252,GSE56045,55,,"[50,60)"
GSM1352253,GSE56045,46,,"[40,50)"
GSM1352254,GSE56045,48,,"[40,50)"
GSM1352255,GSE56045,49,,"[40,50)"
GSM1352256,GSE56045,77,,"[70,80)"
GSM1352257,GSE56045,47,,"[40,50)"
GSM1352258,GSE56045,48,,"[40,50)"
GSM1352259,GSE56045,79,,"[70,80)"
GSM1352260,GSE56045,68,,"[60,70)"
GSM1352261,GSE56045,57,,"[50,60)"
GSM1352262,GSE56045,49,,"[40,50)"
GSM1352263,GSE56045,60,,"[60,70)"
GSM1352264,GSE56045,59,,"[50,60)"
GSM1352265,GSE56045,71,,"[70,80)"
GSM1352266,GSE56045,65,,"[60,70)"
GSM1352267,GSE56045,72,,"[70,80)"
GSM1352268,GSE56045,73,,"[70,80)"
GSM1352269,GSE56045,55,,"[50,60)"
GSM1352270,GSE56045,58,,"[50,60)"
GSM1352271,GSE56045,70,,"[70,80)"
GSM1352272,GSE56045,75,,"[70,80)"
GSM1352273,GSE56045,69,,"[60,70)"
GSM1352274,GSE56045,66,,"[60,70)"
GSM1352275,GSE56045,50,,"[50,60)"
GSM1352276,GSE56045,72,,"[70,80)"
GSM1352277,GSE56045,57,,"[50,60)"
GSM1352278,GSE56045,53,,"[50,60)"
GSM1352279,GSE56045,54,,"[50,60)"
GSM1352280,GSE56045,68,,"[60,70)"
GSM1352281,GSE56045,65,,"[60,70)"
GSM1352282,GSE56045,55,,"[50,60)"
GSM1352283,GSE56045,62,,"[60,70)"
GSM1352284,GSE56045,77,,"[70,80)"
GSM1352285,GSE56045,60,,"[60,70)"
GSM1352286,GSE56045,52,,"[50,60)"
GSM1352287,GSE56045,47,,"[40,50)"
GSM1352288,GSE56045,68,,"[60,70)"
GSM1352289,GSE56045,65,,"[60,70)"
GSM1352290,GSE56045,58,,"[50,60)"
GSM1352291,GSE56045,69,,"[60,70)"
GSM1352292,GSE56045,69,,"[60,70)"
GSM1352293,GSE56045,50,,"[50,60)"
GSM1352294,GSE56045,48,,"[40,50)"
GSM1352295,GSE56045,59,,"[50,60)"
GSM1352296,GSE56045,62,,"[60,70)"
GSM1352297,GSE56045,69,,"[60,70)"
GSM1352298,GSE56045,54,,"[50,60)"
GSM1352299,GSE56045,81,,"[80,90)"
GSM1352300,GSE56045,64,,"[60,70)"
GSM1352301,GSE56045,54,,"[50,60)"
GSM1352302,GSE56045,70,,"[70,80)"
GSM1352303,GSE56045,59,,"[50,60)"
GSM1352304,GSE56045,47,,"[40,50)"
GSM1352305,GSE56045,67,,"[60,70)"
GSM1352306,GSE56045,64,,"[60,70)"
GSM1352307,GSE56045,70,,"[70,80)"
GSM1352308,GSE56045,67,,"[60,70)"
GSM1352309,GSE56045,56,,"[50,60)"
GSM1352310,GSE56045,71,,"[70,80)"
GSM1352311,GSE56045,67,,"[60,70)"
GSM1352312,GSE56045,55,,"[50,60)"
GSM1352313,GSE56045,77,,"[70,80)"
GSM1352314,GSE56045,48,,"[40,50)"
GSM1352315,GSE56045,75,,"[70,80)"
GSM1352316,GSE56045,50,,"[50,60)"
GSM1352317,GSE56045,52,,"[50,60)"
GSM1352318,GSE56045,64,,"[60,70)"
GSM1352319,GSE56045,77,,"[70,80)"
GSM1352320,GSE56045,71,,"[70,80)"
GSM1352321,GSE56045,47,,"[40,50)"
GSM1352322,GSE56045,47,,"[40,50)"
GSM1352323,GSE56045,79,,"[70,80)"
GSM1352324,GSE56045,51,,"[50,60)"
GSM1352325,GSE56045,69,,"[60,70)"
GSM1352326,GSE56045,54,,"[50,60)"
GSM1352327,GSE56045,64,,"[60,70)"
GSM1352328,GSE56045,63,,"[60,70)"
GSM1352329,GSE56045,46,,"[40,50)"
GSM1352330,GSE56045,56,,"[50,60)"
GSM1352331,GSE56045,62,,"[60,70)"
GSM1352332,GSE56045,61,,"[60,70)"
GSM1352333,GSE56045,59,,"[50,60)"
GSM1352334,GSE56045,71,,"[70,80)"
GSM1352335,GSE56045,64,,"[60,70)"
GSM1352336,GSE56045,78,,"[70,80)"
GSM1352337,GSE56045,67,,"[60,70)"
GSM1352338,GSE56045,48,,"[40,50)"
GSM1352339,GSE56045,67,,"[60,70)"
GSM1352340,GSE56045,72,,"[70,80)"
GSM1352341,GSE56045,82,,"[80,90)"
GSM1352342,GSE56045,66,,"[60,70)"
GSM1352343,GSE56045,57,,"[50,60)"
GSM1352344,GSE56045,73,,"[70,80)"
GSM1352345,GSE56045,51,,"[50,60)"
GSM1352346,GSE56045,65,,"[60,70)"
GSM1352347,GSE56045,61,,"[60,70)"
GSM1352348,GSE56045,66,,"[60,70)"
GSM1352349,GSE56045,46,,"[40,50)"
GSM1352350,GSE56045,59,,"[50,60)"
GSM1352351,GSE56045,50,,"[50,60)"
GSM1352352,GSE56045,76,,"[70,80)"
GSM1352353,GSE56045,52,,"[50,60)"
GSM1352354,GSE56045,54,,"[50,60)"
GSM1352355,GSE56045,77,,"[70,80)"
GSM1352356,GSE56045,67,,"[60,70)"
GSM1352357,GSE56045,53,,"[50,60)"
GSM1352358,GSE56045,52,,"[50,60)"
GSM1352359,GSE56045,55,,"[50,60)"
GSM1352360,GSE56045,62,,"[60,70)"
GSM1352361,GSE56045,54,,"[50,60)"
GSM1352362,GSE56045,68,,"[60,70)"
GSM1352363,GSE56045,46,,"[40,50)"
GSM1352364,GSE56045,53,,"[50,60)"
GSM1352365,GSE56045,53,,"[50,60)"
GSM1352366,GSE56045,54,,"[50,60)"
GSM1352367,GSE56045,71,,"[70,80)"
GSM1352368,GSE56045,75,,"[70,80)"
GSM1352369,GSE56045,58,,"[50,60)"
GSM1352370,GSE56045,57,,"[50,60)"
GSM1352371,GSE56045,47,,"[40,50)"
GSM1352372,GSE56045,48,,"[40,50)"
GSM1352373,GSE56045,52,,"[50,60)"
GSM1352374,GSE56045,68,,"[60,70)"
GSM1352375,GSE56045,68,,"[60,70)"
GSM1352376,GSE56045,66,,"[60,70)"
GSM1352377,GSE56045,71,,"[70,80)"
GSM1352378,GSE56045,54,,"[50,60)"
GSM1352379,GSE56045,56,,"[50,60)"
GSM1352380,GSE56045,77,,"[70,80)"
GSM1352381,GSE56045,45,,"[40,50)"
GSM1352382,GSE56045,53,,"[50,60)"
GSM1352383,GSE56045,60,,"[60,70)"
GSM1352384,GSE56045,66,,"[60,70)"
GSM1352385,GSE56045,46,,"[40,50)"
GSM1352386,GSE56045,46,,"[40,50)"
GSM1352387,GSE56045,78,,"[70,80)"
GSM1352388,GSE56045,74,,"[70,80)"
GSM1352389,GSE56045,47,,"[40,50)"
GSM1352390,GSE56045,60,,"[60,70)"
GSM1352391,GSE56045,61,,"[60,70)"
GSM1352392,GSE56045,61,,"[60,70)"
GSM1352393,GSE56045,67,,"[60,70)"
GSM1352394,GSE56045,67,,"[60,70)"
GSM1352395,GSE56045,54,,"[50,60)"
GSM1352396,GSE56045,72,,"[70,80)"
GSM1352397,GSE56045,45,,"[40,50)"
GSM1352398,GSE56045,63,,"[60,70)"
GSM1352399,GSE56045,53,,"[50,60)"
GSM1352400,GSE56045,56,,"[50,60)"
GSM1352401,GSE56045,60,,"[60,70)"
GSM1352402,GSE56045,52,,"[50,60)"
GSM1352403,GSE56045,68,,"[60,70)"
GSM1352404,GSE56045,58,,"[50,60)"
GSM1352405,GSE56045,65,,"[60,70)"
GSM1352406,GSE56045,71,,"[70,80)"
GSM1352407,GSE56045,54,,"[50,60)"
GSM1352408,GSE56045,61,,"[60,70)"
GSM1352409,GSE56045,58,,"[50,60)"
GSM1352410,GSE56045,54,,"[50,60)"
GSM1352411,GSE56045,62,,"[60,70)"
GSM1352412,GSE56045,57,,"[50,60)"
GSM1352413,GSE56045,71,,"[70,80)"
GSM1352414,GSE56045,54,,"[50,60)"
GSM1352415,GSE56045,80,,"[80,90)"
GSM1352416,GSE56045,50,,"[50,60)"
GSM1352417,GSE56045,63,,"[60,70)"
GSM1352418,GSE56045,79,,"[70,80)"
GSM1352419,GSE56045,54,,"[50,60)"
GSM1352420,GSE56045,53,,"[50,60)"
GSM1352421,GSE56045,52,,"[50,60)"
GSM1352422,GSE56045,72,,"[70,80)"
GSM1352423,GSE56045,68,,"[60,70)"
GSM1352424,GSE56045,46,,"[40,50)"
GSM1352425,GSE56045,66,,"[60,70)"
GSM1352426,GSE56045,50,,"[50,60)"
GSM1352427,GSE56045,57,,"[50,60)"
GSM1352428,GSE56045,53,,"[50,60)"
GSM1352429,GSE56045,82,,"[80,90)"
GSM1352430,GSE56045,67,,"[60,70)"
GSM1352431,GSE56045,63,,"[60,70)"
GSM1352432,GSE56045,65,,"[60,70)"
GSM1352433,GSE56045,48,,"[40,50)"
GSM1352434,GSE56045,66,,"[60,70)"
GSM1352435,GSE56045,49,,"[40,50)"
GSM1352436,GSE56045,62,,"[60,70)"
GSM1352437,GSE56045,61,,"[60,70)"
GSM1352438,GSE56045,77,,"[70,80)"
GSM1352439,GSE56045,52,,"[50,60)"
GSM1352440,GSE56045,68,,"[60,70)"
GSM1352441,GSE56045,50,,"[50,60)"
GSM1352442,GSE56045,66,,"[60,70)"
GSM1352443,GSE56045,47,,"[40,50)"
GSM1352444,GSE56045,75,,"[70,80)"
GSM1352445,GSE56045,75,,"[70,80)"
GSM1352446,GSE56045,65,,"[60,70)"
GSM1352447,GSE56045,69,,"[60,70)"
GSM1352448,GSE56045,62,,"[60,70)"
GSM1352449,GSE56045,65,,"[60,70)"
GSM1352450,GSE56045,57,,"[50,60)"
GSM1352451,GSE56045,64,,"[60,70)"
GSM1352452,GSE56045,66,,"[60,70)"
GSM1352453,GSE56045,47,,"[40,50)"
GSM1352454,GSE56045,64,,"[60,70)"
GSM1352455,GSE56045,48,,"[40,50)"
GSM1352456,GSE56045,70,,"[70,80)"
GSM1352457,GSE56045,71,,"[70,80)"
GSM1352458,GSE56045,48,,"[40,50)"
GSM1352459,GSE56045,61,,"[60,70)"
GSM1352460,GSE56045,66,,"[60,70)"
GSM1352461,GSE56045,51,,"[50,60)"
GSM1352462,GSE56045,45,,"[40,50)"
GSM1352463,GSE56045,70,,"[70,80)"
GSM1352464,GSE56045,61,,"[60,70)"
GSM1352465,GSE56045,49,,"[40,50)"
GSM1352466,GSE56045,74,,"[70,80)"
GSM1352467,GSE56045,68,,"[60,70)"
GSM1352468,GSE56045,51,,"[50,60)"
GSM1352469,GSE56045,62,,"[60,70)"
GSM1352470,GSE56045,49,,"[40,50)"
GSM1352471,GSE56045,48,,"[40,50)"
GSM1352472,GSE56045,48,,"[40,50)"
GSM1352473,GSE56045,67,,"[60,70)"
GSM1352474,GSE56045,74,,"[70,80)"
GSM1352475,GSE56045,61,,"[60,70)"
GSM1352476,GSE56045,58,,"[50,60)"
GSM1352477,GSE56045,46,,"[40,50)"
GSM1352478,GSE56045,62,,"[60,70)"
GSM1352479,GSE56045,61,,"[60,70)"
GSM1352480,GSE56045,57,,"[50,60)"
GSM1352481,GSE56045,67,,"[60,70)"
GSM1352482,GSE56045,66,,"[60,70)"
GSM1352483,GSE56045,59,,"[50,60)"
GSM1352484,GSE56045,69,,"[60,70)"
GSM1352485,GSE56045,65,,"[60,70)"
GSM1352486,GSE56045,56,,"[50,60)"
GSM1352487,GSE56045,55,,"[50,60)"
GSM1352488,GSE56045,50,,"[50,60)"
GSM1352489,GSE56045,66,,"[60,70)"
GSM1352490,GSE56045,52,,"[50,60)"
GSM1352491,GSE56045,56,,"[50,60)"
GSM1352492,GSE56045,54,,"[50,60)"
GSM1352493,GSE56045,62,,"[60,70)"
GSM1352494,GSE56045,57,,"[50,60)"
GSM1352495,GSE56045,69,,"[60,70)"
GSM1352496,GSE56045,47,,"[40,50)"
GSM1352497,GSE56045,63,,"[60,70)"
GSM1352498,GSE56045,63,,"[60,70)"
GSM1352499,GSE56045,65,,"[60,70)"
GSM1352500,GSE56045,70,,"[70,80)"
GSM1352501,GSE56045,63,,"[60,70)"
GSM1352502,GSE56045,59,,"[50,60)"
GSM1352503,GSE56045,59,,"[50,60)"
GSM1352504,GSE56045,70,,"[70,80)"
GSM1352505,GSE56045,66,,"[60,70)"
GSM1352506,GSE56045,51,,"[50,60)"
GSM1352507,GSE56045,68,,"[60,70)"
GSM1352508,GSE56045,59,,"[50,60)"
GSM1352509,GSE56045,72,,"[70,80)"
GSM1352510,GSE56045,70,,"[70,80)"
GSM1352511,GSE56045,69,,"[60,70)"
GSM1352512,GSE56045,51,,"[50,60)"
GSM1352513,GSE56045,48,,"[40,50)"
GSM1352514,GSE56045,61,,"[60,70)"
GSM1352515,GSE56045,72,,"[70,80)"
GSM1352516,GSE56045,69,,"[60,70)"
GSM1352517,GSE56045,63,,"[60,70)"
GSM1352518,GSE56045,63,,"[60,70)"
GSM1352519,GSE56045,56,,"[50,60)"
GSM1352520,GSE56045,56,,"[50,60)"
GSM1352521,GSE56045,72,,"[70,80)"
GSM1352522,GSE56045,58,,"[50,60)"
GSM1352523,GSE56045,57,,"[50,60)"
GSM1352524,GSE56045,51,,"[50,60)"
GSM1352525,GSE56045,69,,"[60,70)"
GSM1352526,GSE56045,64,,"[60,70)"
GSM1352527,GSE56045,72,,"[70,80)"
GSM1352528,GSE56045,60,,"[60,70)"
GSM1352529,GSE56045,65,,"[60,70)"
GSM1352530,GSE56045,67,,"[60,70)"
GSM1352531,GSE56045,59,,"[50,60)"
GSM1352532,GSE56045,60,,"[60,70)"
GSM1352533,GSE56045,67,,"[60,70)"
GSM1352534,GSE56045,53,,"[50,60)"
GSM1352535,GSE56045,71,,"[70,80)"
GSM1352536,GSE56045,47,,"[40,50)"
GSM1352537,GSE56045,71,,"[70,80)"
GSM1352538,GSE56045,50,,"[50,60)"
GSM1352539,GSE56045,48,,"[40,50)"
GSM1352540,GSE56045,53,,"[50,60)"
GSM1352541,GSE56045,45,,"[40,50)"
GSM1352542,GSE56045,60,,"[60,70)"
GSM1352543,GSE56045,69,,"[60,70)"
GSM1352544,GSE56045,56,,"[50,60)"
GSM1352545,GSE56045,61,,"[60,70)"
GSM1352546,GSE56045,68,,"[60,70)"
GSM1352547,GSE56045,73,,"[70,80)"
GSM1352548,GSE56045,63,,"[60,70)"
GSM1352549,GSE56045,45,,"[40,50)"
GSM1352550,GSE56045,56,,"[50,60)"
GSM1352551,GSE56045,56,,"[50,60)"
GSM1352552,GSE56045,73,,"[70,80)"
GSM1352553,GSE56045,60,,"[60,70)"
GSM1352554,GSE56045,79,,"[70,80)"
GSM1352555,GSE56045,67,,"[60,70)"
GSM1352556,GSE56045,67,,"[60,70)"
GSM1352557,GSE56045,45,,"[40,50)"
GSM1352558,GSE56045,61,,"[60,70)"
GSM1352559,GSE56045,60,,"[60,70)"
GSM1352560,GSE56045,63,,"[60,70)"
GSM1352561,GSE56045,57,,"[50,60)"
GSM1352562,GSE56045,45,,"[40,50)"
GSM1352563,GSE56045,51,,"[50,60)"
GSM1352564,GSE56045,60,,"[60,70)"
GSM1352565,GSE56045,71,,"[70,80)"
GSM1352566,GSE56045,67,,"[60,70)"
GSM1352567,GSE56045,48,,"[40,50)"
GSM1352568,GSE56045,53,,"[50,60)"
GSM1352569,GSE56045,65,,"[60,70)"
GSM1352570,GSE56045,64,,"[60,70)"
GSM1352571,GSE56045,48,,"[40,50)"
GSM1352572,GSE56045,80,,"[80,90)"
GSM1352573,GSE56045,56,,"[50,60)"
GSM1352574,GSE56045,79,,"[70,80)"
GSM1352575,GSE56045,50,,"[50,60)"
GSM1352576,GSE56045,69,,"[60,70)"
GSM1352577,GSE56045,45,,"[40,50)"
GSM1352578,GSE56045,56,,"[50,60)"
GSM1352579,GSE56045,69,,"[60,70)"
GSM1352580,GSE56045,75,,"[70,80)"
GSM1352581,GSE56045,74,,"[70,80)"
GSM1352582,GSE56045,65,,"[60,70)"
GSM1352583,GSE56045,69,,"[60,70)"
GSM1352584,GSE56045,68,,"[60,70)"
GSM1352585,GSE56045,50,,"[50,60)"
GSM1352586,GSE56045,73,,"[70,80)"
GSM1352587,GSE56045,54,,"[50,60)"
GSM1352588,GSE56045,65,,"[60,70)"
GSM1352589,GSE56045,80,,"[80,90)"
GSM1352590,GSE56045,76,,"[70,80)"
GSM1352591,GSE56045,69,,"[60,70)"
GSM1352592,GSE56045,59,,"[50,60)"
GSM1352593,GSE56045,70,,"[70,80)"
GSM1352594,GSE56045,53,,"[50,60)"
GSM1352595,GSE56045,57,,"[50,60)"
GSM1352596,GSE56045,46,,"[40,50)"
GSM1352597,GSE56045,59,,"[50,60)"
GSM1352598,GSE56045,66,,"[60,70)"
GSM1352599,GSE56045,74,,"[70,80)"
GSM1352600,GSE56045,63,,"[60,70)"
GSM1352601,GSE56045,68,,"[60,70)"
GSM1352602,GSE56045,54,,"[50,60)"
GSM1352603,GSE56045,61,,"[60,70)"
GSM1352604,GSE56045,75,,"[70,80)"
GSM1352605,GSE56045,67,,"[60,70)"
GSM1352606,GSE56045,63,,"[60,70)"
GSM1352607,GSE56045,61,,"[60,70)"
GSM1352608,GSE56045,48,,"[40,50)"
GSM1352609,GSE56045,77,,"[70,80)"
GSM1352610,GSE56045,58,,"[50,60)"
GSM1352611,GSE56045,45,,"[40,50)"
GSM1352612,GSE56045,52,,"[50,60)"
GSM1352613,GSE56045,77,,"[70,80)"
GSM1352614,GSE56045,70,,"[70,80)"
GSM1352615,GSE56045,72,,"[70,80)"
GSM1352616,GSE56045,67,,"[60,70)"
GSM1352617,GSE56045,72,,"[70,80)"
GSM1352618,GSE56045,49,,"[40,50)"
GSM1352619,GSE56045,59,,"[50,60)"
GSM1352620,GSE56045,54,,"[50,60)"
GSM1352621,GSE56045,60,,"[60,70)"
GSM1352622,GSE56045,50,,"[50,60)"
GSM1352623,GSE56045,60,,"[60,70)"
GSM1352624,GSE56045,54,,"[50,60)"
GSM1352625,GSE56045,65,,"[60,70)"
GSM1352626,GSE56045,58,,"[50,60)"
GSM1352627,GSE56045,59,,"[50,60)"
GSM1352628,GSE56045,53,,"[50,60)"
GSM1352629,GSE56045,57,,"[50,60)"
GSM1352630,GSE56045,52,,"[50,60)"
GSM1352631,GSE56045,59,,"[50,60)"
GSM1352632,GSE56045,50,,"[50,60)"
GSM1352633,GSE56045,57,,"[50,60)"
GSM1352634,GSE56045,52,,"[50,60)"
GSM1352635,GSE56045,56,,"[50,60)"
GSM1352636,GSE56045,68,,"[60,70)"
GSM1352637,GSE56045,68,,"[60,70)"
GSM1352638,GSE56045,55,,"[50,60)"
GSM1352639,GSE56045,73,,"[70,80)"
GSM1352640,GSE56045,65,,"[60,70)"
GSM1352641,GSE56045,56,,"[50,60)"
GSM1352642,GSE56045,61,,"[60,70)"
GSM1352643,GSE56045,66,,"[60,70)"
GSM1352644,GSE56045,73,,"[70,80)"
GSM1352645,GSE56045,54,,"[50,60)"
GSM1352646,GSE56045,68,,"[60,70)"
GSM1352647,GSE56045,74,,"[70,80)"
GSM1352648,GSE56045,69,,"[60,70)"
GSM1352649,GSE56045,56,,"[50,60)"
GSM1352650,GSE56045,60,,"[60,70)"
GSM1352651,GSE56045,55,,"[50,60)"
GSM1352652,GSE56045,65,,"[60,70)"
GSM1352653,GSE56045,70,,"[70,80)"
GSM1352654,GSE56045,64,,"[60,70)"
GSM1352655,GSE56045,69,,"[60,70)"
GSM1352656,GSE56045,62,,"[60,70)"
GSM1352657,GSE56045,48,,"[40,50)"
GSM1352658,GSE56045,78,,"[70,80)"
GSM1352659,GSE56045,57,,"[50,60)"
GSM1352660,GSE56045,72,,"[70,80)"
GSM1352661,GSE56045,51,,"[50,60)"
GSM1352662,GSE56045,67,,"[60,70)"
GSM1352663,GSE56045,55,,"[50,60)"
GSM1352664,GSE56045,68,,"[60,70)"
GSM1352665,GSE56045,53,,"[50,60)"
GSM1352666,GSE56045,49,,"[40,50)"
GSM1352667,GSE56045,45,,"[40,50)"
GSM1352668,GSE56045,60,,"[60,70)"
GSM1352669,GSE56045,69,,"[60,70)"
GSM1352670,GSE56045,70,,"[70,80)"
GSM1352671,GSE56045,74,,"[70,80)"
GSM1352672,GSE56045,71,,"[70,80)"
GSM1352673,GSE56045,65,,"[60,70)"
GSM1352674,GSE56045,50,,"[50,60)"
GSM1352675,GSE56045,66,,"[60,70)"
GSM1352676,GSE56045,74,,"[70,80)"
GSM1352677,GSE56045,72,,"[70,80)"
GSM1352678,GSE56045,46,,"[40,50)"
GSM1352679,GSE56045,62,,"[60,70)"
GSM1352680,GSE56045,78,,"[70,80)"
GSM1352681,GSE56045,60,,"[60,70)"
GSM1352682,GSE56045,53,,"[50,60)"
GSM1352683,GSE56045,50,,"[50,60)"
GSM1352684,GSE56045,66,,"[60,70)"
GSM1352685,GSE56045,80,,"[80,90)"
GSM1352686,GSE56045,71,,"[70,80)"
GSM1352687,GSE56045,60,,"[60,70)"
